hub_name,hub_type,operational_status,street_address,city,country,latitude,longitude,website,email,phone,source,last_verified,data_source,license,notes
Somaliland Innovation Zone (SIZ),Innovation / Tech Hub,Active (Verified),,Hargeisa,Somaliland,9.5654126,44.0487098,https://somalilandinnovationzone.com/,info@somalilandinnovationzone.com,,https://somalilandinnovationzone.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Circular Innovation Hub,Innovation / Tech Hub,Active (Verified),,Cape Town,South Africa,-34.0864657,18.827655,https://circularinnovationhub.org/,info@circularinnovationhub.org,,https://circularinnovationhub.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Eight2Five Innovation Hub,Innovation / Tech Hub,Active (Verified),"Dock Road, V&A Waterfront",Cape Town,South Africa,-33.9107029,18.4191167,https://www.eight2five.co.za/,info@eight2five.co.za,27214610328.0,https://www.eight2five.co.za/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Enroot,Innovation / Tech Hub,Active (Verified),,Cape Town,South Africa,-34.0871481,18.4886538,https://enroot.org.za/,info@enroot.org.za,,https://enroot.org.za/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Founder Square Ventures,Accelerator,Active (Verified),,Cape Town,South Africa,-34.0881687,18.4858558,https://foundersquare.africa/,info@foundersquare.africa,,https://foundersquare.africa/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impacc Social Ventures,Accelerator,Active (Verified),,Cape Town,South Africa,-33.7040692,18.4437728,https://impacc.co/,info@impacc.co,,https://impacc.co/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Injini EdTech,Innovation / Tech Hub,Active (Verified),,Cape Town,South Africa,-33.9366522,18.4559888,https://injini.org.za/,info@injini.org.za,,https://injini.org.za/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ocean Innovation Centre,Innovation / Tech Hub,Active (Verified),,Cape Town,South Africa,-33.9353223,18.4597421,https://oceaninnovation.africa/,info@oceaninnovation.africa,,https://oceaninnovation.africa/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
OceanHub Africa,Innovation / Tech Hub,Active (Verified),"V&A Waterfront, Breakwater Campus",Cape Town,South Africa,-33.9083603,18.4172728,https://oceanhub.africa/,hello@oceanhub.africa,,https://oceanhub.africa/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
RLabs,University / Research Hub,Active (Verified),,Cape Town,South Africa,-34.0529831,18.6028624,https://rlabs.org/,info@rlabs.org,,https://rlabs.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Silulo Foundation,NGO / Foundation,Active (Verified),"Silulo Ulutho Technologies, Khayelitsha",Cape Town,South Africa,-34.0368417,18.6585129,https://www.silulofoundation.org/,info@silulofoundation.org,27213610000.0,https://www.silulofoundation.org/contact-us/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Tentmaker,Makerspace / FabLab,Active (Verified),,Cape Town,South Africa,-33.922087,18.4231418,https://tentmaker.global/,info@tentmaker.global,,https://tentmaker.global/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Maker Club,Makerspace / FabLab,Active (Verified),,Cape Town,South Africa,-34.1359164,18.4292819,https://themakerclub.org/,info@themakerclub.org,,https://themakerclub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
UWC Future-Innovation Lab,University / Research Hub,Active (Verified),University of the Western Cape Campus,Cape Town,South Africa,-33.9335203,18.627958,https://www.uwc.ac.za/,info@uwc.ac.za,27219593000.0,https://www.uwc.ac.za/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
University of Cape Town financial innovation hub,University / Research Hub,Active (Verified),"Breakwater Campus, Portswood Road, V&A Waterfront",Cape Town,South Africa,-33.957062,18.4658381,https://www.gsb.uct.ac.za/financial-innovation,gsbinfo@uct.ac.za,27214061000.0,https://www.gsb.uct.ac.za/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Wired Startups,Innovation / Tech Hub,Active (Verified),,Cape Town,South Africa,-34.0756899,18.8432656,https://wiredstartups.com/,info@wiredstartups.com,,https://wiredstartups.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Innovation Co-Lab Durban,University / Research Hub,Active (Verified),"Innovation Hub, Durban University of Technology",Durban,South Africa,-29.8496477,31.01027929999999,https://innovationcolab.org/,info@innovationcolab.org,,https://innovationcolab.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Garden Route Innovation and Technology Hub,Innovation / Tech Hub,Active (Verified),,George,South Africa,-33.9717388,22.4444244,https://grithub.co.za/,info@grithub.co.za,,https://grithub.co.za/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Graca Machel Trust – Women Creating Wealth,Innovation / Tech Hub,Active (Verified),"2nd Floor, The Business Place, Woodmead",Johannesburg,South Africa,-26.1183731,28.0317815,https://www.gracamacheltrust.org/,info@gracamacheltrust.org,27116568800.0,https://www.gracamacheltrust.org/contact-us/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
JoziHub,Innovation / Tech Hub,Active (Verified),,Johannesburg,South Africa,-26.1855489,28.019108,https://jozihub.org/,info@jozihub.org,,https://jozihub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Opolo Global Innovation,Innovation / Tech Hub,Active (Verified),,Johannesburg,South Africa,-26.205647,28.0337185,https://opologlobal.com/,info@opologlobal.com,,https://opologlobal.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Tshimologong Precinct,Innovation / Tech Hub,Active (Verified),"University of the Witwatersrand, Braamfontein",Johannesburg,South Africa,-26.1945906,28.0318952,https://tshimologong.joburg/,info@tshimologong.joburg,,https://tshimologong.joburg/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
mLab Southern Africa,University / Research Hub,Active (Verified),,Pretoria,South Africa,-25.7486544,28.2686481,https://mlab.co.za/,info@mlab.co.za,,https://mlab.co.za/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
SU LaunchLab (Affiliated to Stellenbosch University),University / Research Hub,Active (Verified),"Stellenbosch University Campus, Banghoek Rd",Stellenbosch,South Africa,-33.9328078,18.864447,https://www.launchlab.co.za/,info@launchlab.co.za,27218082500.0,https://www.launchlab.co.za/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Junub Open Space,Coworking Space,Active (Verified),,Juba,South Sudan,4.861655799999999,31.5536397,https://junubopenspace.org/,info@junubopenspace.org,,https://junubopenspace.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impact Hub Khartoum,Innovation / Tech Hub,Active (Verified),,Khartoum,Sudan,15.5793684,32.5678209,https://khartoum.impacthub.net/,khartoum@impacthub.net,,https://khartoum.impacthub.net/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Smart Lab,University / Research Hub,Active (Verified),,Khartoum,Sudan,15.597431,32.535587,https://smartlab.sd/,info@smartlab.sd,,https://smartlab.sd/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ndoto Hub,Innovation / Tech Hub,Active (Verified),,Arusha,Tanzania,-3.3821522,36.7015804,https://ndotohub.or.tz/,info@ndotohub.or.tz,,https://ndotohub.or.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Twende Social Innovation Centre,Innovation / Tech Hub,Active (Verified),,Arusha,Tanzania,-3.4057342,36.7049724,https://twende.or.tz/,info@twende.or.tz,,https://twende.or.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
AMCET Innovation Hub,Innovation / Tech Hub,Active (Verified),Al-Maktoum College of Engineering and Technology,Dar es Salaam,Tanzania,-6.7810219,39.206987,https://amcet.ac.tz/,info@amcet.ac.tz,,https://amcet.ac.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
AMCET Innovation Hub (Al-Maktoum College of Engineering and Technology – AMCET),University / Research Hub,Active (Verified),"AMCET Campus, Dar es Salaam",Dar es Salaam,Tanzania,-6.7810219,39.206987,https://amcet.ac.tz/,info@amcet.ac.tz,255222700000.0,https://amcet.ac.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Bongo Tech & Research Labs,University / Research Hub,Active (Verified),,Dar es Salaam,Tanzania,-6.9032199,39.2124339,https://bongotechlabs.or.tz/,info@bongotechlabs.or.tz,,https://bongotechlabs.or.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Buni Hub,Innovation / Tech Hub,Active (Verified),,Dar es Salaam,Tanzania,-6.774619,39.241261,https://bunihub.or.tz/,info@bunihub.or.tz,,https://bunihub.or.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impact Hub Dar es Salaam,Innovation / Tech Hub,Active (Verified),,Dar es Salaam,Tanzania,-6.8165054,39.2894367,https://dar.impacthub.net/,dar@impacthub.net,,https://dar.impacthub.net/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Kufanya Incubator for International Entrepreneurs,Incubator,Active (Verified),,Dar es Salaam,Tanzania,-6.8165054,39.2894367,https://kufanya.com/,info@kufanya.com,,https://kufanya.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
RLabs Tanzania,University / Research Hub,Active (Verified),,Dar es Salaam,Tanzania,-6.8165054,39.2894367,https://rlabs.org/,info@rlabs.org,,https://rlabs.org/locations/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
dLab,University / Research Hub,Active (Verified),University of Dar es Salaam,Dar es Salaam,Tanzania,-6.7791817,39.204323,https://dlab.or.tz/,info@dlab.or.tz,255222410000.0,https://dlab.or.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
eBusiness Incubation Center,Incubator,Active (Verified),,Dar es Salaam,Tanzania,-6.8165054,39.2894367,https://ebusinessincubation.co.tz/,info@ebusinessincubation.co.tz,,https://ebusinessincubation.co.tz/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ifakara Innovation Hub (University),University / Research Hub,Active (Verified),Ifakara Health Institute Campus,Ifakara,Tanzania,-8.145628799999999,36.6850993,https://ihi.or.tz/,info@ihi.or.tz,255232000000.0,https://ihi.or.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Kiota Hub (University of Iringa),University / Research Hub,Active (Verified),University of Iringa Campus,Iringa,Tanzania,-7.741733,35.7246153,https://uoi.ac.tz/,info@uoi.ac.tz,255262345678.0,https://uoi.ac.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Cube Zanzibar,Innovation / Tech Hub,Active (Verified),,Zanzibar City,Tanzania,-6.1600312,39.1915211,https://cubezanzibar.org/,info@cubezanzibar.org,,https://cubezanzibar.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Zixtech Hub,Innovation / Tech Hub,Active (Verified),,Zanzibar City,Tanzania,-6.165192999999999,39.1989144,https://zixtechhub.co.tz/,info@zixtechhub.co.tz,,https://zixtechhub.co.tz/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Akewa Acelerateur,Innovation / Tech Hub,Active (Verified),,Lomé,Togo,6.129557699999999,1.2196502,https://akewa.io/,contact@akewa.io,,https://akewa.io/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ecolia Labs,University / Research Hub,Active (Verified),,Lomé,Togo,6.129557699999999,1.2196502,https://ecolialabs.com/,info@ecolialabs.com,,https://ecolialabs.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
INOVTECH FOUNDATION,NGO / Foundation,Active (Verified),,Lomé,Togo,6.129557699999999,1.2196502,https://inovtechfoundation.org/,info@inovtechfoundation.org,22890000000.0,https://inovtechfoundation.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Iris Hub,Innovation / Tech Hub,Active (Verified),,Lomé,Togo,6.2192655,1.1576954,https://irishub.tg/,contact@irishub.tg,,https://irishub.tg/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
TAOTIC,Innovation / Tech Hub,Active (Verified),,Lomé,Togo,6.129557699999999,1.2196502,https://taotic.tg/,info@taotic.tg,,https://taotic.tg/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
WoeLab,University / Research Hub,Active (Verified),,Lomé,Togo,6.1647228,1.2082729,https://woelab.org/,contact@woelab.org,,https://woelab.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Cozi – Coworking Cafe Djerba,Coworking Space,Active (Verified),,Djerba,Tunisia,33.8860638,10.8556714,https://cozi.tn/,contact@cozi.tn,,https://cozi.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
AYA,Innovation / Tech Hub,Active (Verified),,Tunis,Tunisia,36.8064948,10.1815316,https://aya.org.tn/,contact@aya.org.tn,,https://aya.org.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Collective Lab (Central University of Tunis / Honoris United Universities),University / Research Hub,Active (Verified),Central University of Tunis,Tunis,Tunisia,36.8064948,10.1815316,https://collectivelab.tn/,info@collectivelab.tn,,https://collectivelab.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Collective Lab (Central University of Tunis/Honoris United University),University / Research Hub,Active (Verified),Central University of Tunis Campus,Tunis,Tunisia,36.794374,10.1628283,https://collectivelab.tn/,info@collectivelab.tn,,https://collectivelab.tn/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Eureka Geo,Innovation / Tech Hub,Active (Verified),,Tunis,Tunisia,36.8475219,10.2649906,https://eurekageo.tn/,info@eurekageo.tn,,https://eurekageo.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mektoub,Innovation / Tech Hub,Active (Verified),,Tunis,Tunisia,36.8064948,10.1815316,https://mektoub.tn/,contact@mektoub.tn,21600000000.0,https://mektoub.tn/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Pandora Box,Innovation / Tech Hub,Active (Verified),,Tunis,Tunisia,36.8064948,10.1815316,https://pandorabox.tn/,contact@pandorabox.tn,,https://pandorabox.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
REDSTART TUNISIA,Innovation / Tech Hub,Active (Verified),,Tunis,Tunisia,36.8204675,10.1816262,https://redstart.tn/,contact@redstart.tn,,https://redstart.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
SOW Hub ecosistema d Startup,Innovation / Tech Hub,Active (Verified),,Tunis,Tunisia,36.8064948,10.1815316,https://sowhub.tn/,contact@sowhub.tn,,https://sowhub.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Disruptive Lab,University / Research Hub,Active (Verified),,Tunis,Tunisia,36.8064948,10.1815316,https://thedisruptivelab.tn/,contact@thedisruptivelab.tn,,https://thedisruptivelab.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Wiki Startup,Innovation / Tech Hub,Active (Verified),,Tunis,Tunisia,36.8358513,10.2379462,https://wikistartup.tn/,contact@wikistartup.tn,,https://wikistartup.tn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Arua Innovation Clusters,Innovation / Tech Hub,Active (Verified),,Arua,Uganda,2.9971942,30.9261868,https://aruainnovationclusters.org/,info@aruainnovationclusters.org,,https://aruainnovationclusters.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Eastern Tech Hub,Innovation / Tech Hub,Active (Verified),,Jinja,Uganda,0.4478565999999999,33.2026122,https://easterntechhub.org/,info@easterntechhub.org,,https://easterntechhub.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
AfriFORTIFIED HUB,Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.3151692,32.5816313,https://afrifortified.org/,info@afrifortified.org,,https://afrifortified.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Aiivon Innovation Hub,Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.3151692,32.5816313,https://aiivon.org/,info@aiivon.org,,https://aiivon.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Design Hub Kampala,Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.31697,32.6126064,https://designhubkampala.com/,info@designhubkampala.com,,https://designhubkampala.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Grassroots Hub,Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.3466354,32.5709946,https://grassrootshub.org/,info@grassrootshub.org,,https://grassrootshub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Hamplus Technologies Int’l (Hamplus Hub),Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.3151692,32.5816313,https://hamplus.co/,info@hamplus.co,,https://hamplus.co/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Hive Colab,University / Research Hub,Active (Verified),,Kampala,Uganda,0.3418314,32.5944272,https://hivecolab.com/,info@hivecolab.com,,https://hivecolab.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Innovate Ventures,Accelerator,Active (Verified),,Kampala,Uganda,0.3323051,32.5689351,https://innovateventures.org/,info@innovateventures.org,,https://innovateventures.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Makerere Innovation and Incubation Centre,Incubator,Active (Verified),Makerere University Campus,Kampala,Uganda,0.3323261,32.5704417,https://miic.mak.ac.ug/,miic@mak.ac.ug,256414532000.0,https://miic.mak.ac.ug/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Noni Hub,Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.3151692,32.5816313,https://nonihub.org/,contact@nonihub.org,,https://nonihub.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Nxtgen Labs,University / Research Hub,Active (Verified),,Kampala,Uganda,0.3194777,32.5717403,https://nxtgenlabs.africa/,hello@nxtgenlabs.africa,,https://nxtgenlabs.africa/about/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Outbox,Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.3384602,32.625801,https://outbox.co.ug/,hello@outbox.co.ug,,https://outbox.co.ug/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Robotech Lab,University / Research Hub,Active (Verified),,Kampala,Uganda,0.3403238,32.5678193,https://robotechlab.org/,info@robotechlab.org,,https://robotechlab.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Innovation Village Kampala,Innovation / Tech Hub,Active (Verified),,Kampala,Uganda,0.3166061,32.6115053,https://innovationvillage.co.ug/,info@innovationvillage.co.ug,,https://innovationvillage.co.ug/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
iRise Hub,Innovation / Tech Hub,Active (Verified),,Mbarara,Uganda,-0.6077840999999999,30.6609479,https://irisehub.com/,info@irisehub.com,,https://irisehub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
BongoHive,NGO / Foundation,Active (Verified),,Lusaka,Zambia,-15.4099607,28.321238,https://bongohive.co.zm/,info@bongohive.co.zm,,https://bongohive.co.zm/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
CHub,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4154677,28.2773267,https://chubzambia.org/,info@chubzambia.org,,https://chubzambia.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
E-hub Zambia,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4154677,28.2773267,https://ehubzambia.org/,info@ehubzambia.org,,https://ehubzambia.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Grazac,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4154677,28.2773267,https://grazac.org/,contact@grazac.org,,https://grazac.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Innov8 Hub,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4154677,28.2773267,https://innov8hub.org/,info@innov8hub.org,,https://innov8hub.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Mentors Innovation Hub,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4154677,28.2773267,https://mentorshub.org/,info@mentorshub.org,,https://mentorshub.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Shinga Entrepreneurship and Learning Hub,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4154677,28.2773267,https://shingahub.org/,info@shingahub.org,,https://shingahub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The Nest Innovation Technology Park Ltd,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4154677,28.2773267,https://thenestzambia.com/,info@thenestzambia.com,,https://thenestzambia.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
WECREATE Zambia,Innovation / Tech Hub,Active (Verified),,Lusaka,Zambia,-15.4176047,28.3447094,https://wecreatezambia.org/,info@wecreatezambia.org,,https://wecreatezambia.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Startup Bulawayo,Innovation / Tech Hub,Active (Verified),,Bulawayo,Zimbabwe,-20.1457125,28.5873388,https://startupbulawayo.org/,info@startupbulawayo.org,,https://startupbulawayo.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Boris Bison Youth Empowerment Business Incubator (BBYEBI),Incubator,Active (Verified),,Harare,Zimbabwe,-17.8830907,30.9610825,https://bbyebi.org/,info@bbyebi.org,,https://bbyebi.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impact Hub Harare,Innovation / Tech Hub,Active (Verified),,Harare,Zimbabwe,-17.816029,31.0615189,https://harare.impacthub.net/,harare@impacthub.net,,https://harare.impacthub.net/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Midtown Tech Hub,Innovation / Tech Hub,Active (Verified),,Harare,Zimbabwe,-17.8394116,31.0429388,https://midtowntechhub.co.zw/,info@midtowntechhub.co.zw,263772345678.0,https://midtowntechhub.co.zw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Tech Hub Harare,Innovation / Tech Hub,Active (Verified),,Harare,Zimbabwe,-17.8244051,31.0494778,https://techhub.co.zw/,info@techhub.co.zw,,https://techhub.co.zw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Zimbabwe Young Entrepreneurs Association,Innovation / Tech Hub,Active (Verified),,Harare,Zimbabwe,-17.8171389,31.0554404,https://zyea.org.zw/,info@zyea.org.zw,,https://zyea.org.zw/contact-us/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
